id,gameId,teamId,participantId,profileIcon,summonerName,championId,highestAchievedSeasonTier,spell1Id,spell2Id,assists,champLevel,combatPlayerScore,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,goldEarned,goldSpent,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,objectivePlayerScore,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,sightWardsBoughtInGame,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,lane,role
1260235,1260131,100,4,657,RED SacyR,429,UNRANKED,7,4,6,17,0,4,1,0,0,0,0,1,0,16567,16725,0,3072,3153,3085,3009,3053,3036,3363,1,5,530,5,2,00:16:29,3348,1269,10126,17,4,13,0,0,237752,19109,9603,0,0,244273,20378,21091,4787,316,0,0,00:12:26,3,0,3173,0,1362,0,0,1,12,15,0,JUNGLE,NONE
1260236,1260131,100,5,657,RED Eryon,201,UNRANKED,4,14,11,14,0,4,0,0,0,0,0,1,0,11500,10900,0,1011,3512,2303,3009,3190,1029,3364,0,0,0,0,0,00:19:57,10069,3389,10454,0,0,0,0,0,8217,640,7563,0,0,22232,4400,19158,1928,54,0,0,00:10:07,4,0,3945,370,1141,0,0,14,11,47,0,JUNGLE,NONE
1260298,1260092,200,6,22,CNB Aoshi,54,UNRANKED,4,12,4,18,0,3,0,0,0,0,1,0,0,21147,18200,1,1318,3143,3025,3075,3512,3102,3363,1,3,0,2,1,00:26:20,164773,17146,10847,0,0,0,0,0,159094,4226,19251,0,0,323864,21373,30484,3741,485,0,0,00:50:28,1,0,0,0,385,1,0,2,20,27,1,TOP,SOLO
1260299,1260092,200,7,22,CNB Nappon,421,UNRANKED,4,11,2,18,0,4,0,0,0,0,0,0,0,20740,18575,0,3748,1409,3512,3075,1316,3065,3364,0,1,0,0,1,00:35:28,100668,10082,9840,107,22,85,0,0,197926,4730,44986,0,0,333251,15335,55704,24161,260,0,0,00:09:25,1,0,34656,522,878,2,0,8,30,35,1,JUNGLE,NONE
1260300,1260092,200,8,22,CNB Vash,117,UNRANKED,12,4,6,18,0,3,0,0,1,1,0,0,0,21219,19950,0,3135,3027,3089,3100,1333,3285,3363,2,6,0,2,1,00:22:45,356468,23661,9397,56,12,44,0,0,36139,1463,12996,0,0,392833,25349,22546,3560,364,0,0,00:28:51,1,0,225,225,153,0,0,6,15,35,1,MIDDLE,SOLO
1260301,1260092,200,9,22,CNB pbO,222,UNRANKED,4,7,6,18,0,2,0,0,0,1,0,0,0,23200,20125,2,3072,3139,3031,1306,3094,3036,3363,0,2,1107,0,1,00:19:40,31527,6136,5637,28,3,25,0,0,512017,31210,11054,0,0,547483,38825,17562,3617,556,0,0,00:10:26,4,0,3938,1478,870,3,0,3,14,26,1,BOTTOM,DUO_CARRY
1260302,1260092,200,10,22,CNB Wos,25,UNRANKED,4,14,10,16,0,0,0,0,0,1,0,0,0,15987,13950,0,2045,2043,3092,3060,1308,3050,3364,0,1,0,0,1,00:00:00,26975,12452,5707,0,0,0,0,0,8617,668,8078,0,0,37057,14534,14574,2310,61,0,0,00:04:12,1,0,1464,1414,788,1,0,20,20,78,1,BOTTOM,DUO_SUPPORT
1260316,1260110,200,6,2,KBM LEP,41,UNRANKED,4,12,6,18,0,3,0,0,0,0,0,0,0,27064,29625,0,3078,3031,3046,3508,3053,3036,3363,3,9,1489,4,1,00:19:25,22793,13081,17602,22,0,22,0,0,649185,34295,18251,0,0,686308,51331,36277,13934,472,0,0,00:20:55,1,0,14326,3953,423,2,0,0,8,22,0,TOP,SOLO
1260317,1260110,200,7,1,KBM Minerva,76,UNRANKED,11,4,11,18,0,4,0,0,0,0,0,0,0,21463,18925,0,3512,3025,3143,1410,1331,3001,3364,1,3,1207,2,1,00:15:57,224102,23623,24400,135,17,118,0,0,37027,2743,25328,0,0,295360,27211,51315,32401,166,0,0,00:20:55,5,0,34231,845,1586,1,0,8,45,48,0,JUNGLE,NONE
1260318,1260110,200,8,3,KBM tinowns,134,UNRANKED,4,12,9,18,0,3,1,0,0,0,0,0,0,24171,21575,0,3135,3157,3116,3089,1333,3027,3363,2,6,0,4,2,00:34:38,554803,62757,14602,45,1,44,0,0,23380,974,7968,0,0,580766,64706,22765,3731,501,0,0,00:30:48,1,0,2583,975,195,0,0,5,19,23,0,MIDDLE,SOLO
1260319,1260110,200,9,0,KBM Matsukaze,51,UNRANKED,7,4,12,18,0,3,0,0,0,0,0,0,0,23773,21075,1,3036,3153,1308,3085,3031,3087,3363,0,2,1833,0,1,00:28:33,143021,3726,11688,45,1,44,0,0,415725,39265,12396,0,0,561286,44900,24085,5228,514,0,0,00:06:51,4,0,2540,1908,0,2,0,3,19,19,0,BOTTOM,DUO_CARRY
1260320,1260110,200,10,5,KBM Ziriguidun,12,UNRANKED,14,4,13,17,0,4,0,0,0,0,0,0,0,16050,15200,0,3222,3190,3512,2303,0,1308,3364,0,1,0,0,1,00:23:33,11265,4813,19268,0,0,0,0,0,6196,566,23489,0,0,22362,7044,43611,20080,90,0,0,00:01:34,75,0,4900,1664,853,1,0,32,23,103,0,BOTTOM,DUO_SUPPORT
1260337,1260131,200,6,552,g3x Zantins,54,UNRANKED,12,4,11,18,0,2,0,0,0,1,0,0,0,17755,16600,0,3075,3060,3068,3111,3065,3143,3363,0,2,0,0,1,00:39:00,145093,11333,7697,26,3,23,0,0,69921,2522,8440,0,0,216778,14605,20525,3765,367,0,0,00:18:42,1,0,1762,750,4387,1,0,4,6,23,1,JUNGLE,NONE
1260338,1260131,200,7,552,g3x Snowlz,68,UNRANKED,11,4,7,17,0,4,1,0,0,0,0,0,0,16011,15435,0,1410,1058,3001,3151,3009,3116,3364,1,3,0,3,2,00:29:39,136757,12557,6524,103,28,75,0,0,29109,818,17473,0,0,186443,14708,24883,6453,89,0,0,00:47:14,1,0,20578,1333,885,1,0,11,16,40,1,JUNGLE,NONE
1260339,1260131,200,8,552,g3x TaeYeon,133,UNRANKED,4,14,4,18,0,3,1,0,0,1,0,0,0,21347,19000,0,3139,3156,3053,3142,1306,3094,3363,2,4,858,2,2,00:21:28,8675,1663,6531,44,8,36,0,0,376108,14490,12720,0,0,392590,19100,21143,2829,432,0,0,00:11:17,1,0,7806,2946,1891,3,0,2,33,20,1,MIDDLE,SOLO
1260340,1260131,200,9,552,g3x Skyer,42,UNRANKED,7,4,4,18,0,1,2,0,0,0,1,0,0,20559,16830,2,1055,3031,3094,3020,3078,3508,3363,2,8,600,5,2,00:31:52,223607,21797,4589,32,5,27,0,0,107353,7931,10192,0,0,336550,29879,15489,2894,379,0,0,00:01:04,2,0,5588,150,707,4,0,4,23,19,1,JUNGLE,NONE
1260341,1260131,200,10,552,g3x Alocs,412,UNRANKED,4,14,13,15,0,3,0,0,0,0,0,0,0,13498,11150,0,1327,3114,3190,2303,0,3512,3364,0,0,0,0,0,00:29:42,20303,4210,6645,1,1,0,0,0,10629,275,7977,0,0,33574,5002,15651,1987,82,0,0,00:02:11,4,0,2641,516,1028,0,0,15,16,53,1,JUNGLE,NONE
1260342,1260237,100,5,20,KBM Ziriguidun,40,UNRANKED,3,4,5,14,0,4,0,0,0,1,0,0,0,12680,12305,0,3222,3158,3504,2301,2053,1057,3364,0,0,0,0,0,00:20:27,5994,1226,10887,0,0,0,0,0,7448,624,7652,0,0,13442,1851,18718,14515,28,0,0,00:01:22,27,0,0,0,178,0,0,19,23,64,1,JUNGLE,NONE
1260354,1260253,100,1,28,VFK Robo,54,UNRANKED,12,4,4,16,0,1,0,0,0,1,0,0,0,13203,13200,0,1011,3075,3512,3111,3025,3068,3363,1,2,0,2,1,00:32:20,103150,8375,5303,12,0,12,0,0,57711,3825,8087,0,0,161702,12481,14956,1927,283,0,0,00:18:34,1,0,840,280,1566,2,0,2,6,17,1,TOP,SOLO
1260355,1260253,100,2,28,VFK Turtle,60,UNRANKED,4,11,8,14,0,2,0,0,0,1,0,1,0,11206,9625,0,1409,3190,3512,0,0,3158,3364,0,1,0,0,1,00:06:57,62517,5501,3766,76,15,61,0,0,29384,831,7861,0,0,107830,6364,12665,4341,49,0,0,00:04:09,1,0,15929,32,1037,2,0,10,23,35,1,JUNGLE,NONE
1260356,1260253,100,3,28,VFK takeshi,127,UNRANKED,12,4,5,16,0,0,0,0,0,0,1,0,0,12660,11135,2,3157,3027,3001,1052,3158,1056,3363,0,1,0,0,1,00:00:00,159733,7643,2566,18,0,18,0,0,28231,930,3780,0,0,187964,8573,7164,1403,255,0,0,00:05:57,1,0,0,0,817,3,0,4,7,20,1,MIDDLE,SOLO
1260357,1260253,100,4,28,VFK esA,81,UNRANKED,7,4,7,15,0,0,0,0,1,1,0,0,1,14087,12175,1,1055,3042,3153,3155,1333,3025,3363,1,4,0,4,1,00:00:00,57578,8938,2592,8,3,5,0,0,148538,13433,4761,0,0,206492,22579,7688,2068,279,0,0,00:15:24,4,0,376,208,334,2,0,3,9,21,1,BOTTOM,DUO_CARRY
1260358,1260253,100,5,28,VFK Verfix,25,UNRANKED,4,14,7,12,0,0,0,0,0,1,0,1,0,10325,9150,0,3060,3222,1332,2049,1028,3303,3364,1,4,0,4,1,00:33:00,16127,5917,1813,0,0,0,0,0,7963,1119,3171,0,0,24751,7696,5323,820,27,0,0,00:01:29,3,0,660,660,339,0,0,10,11,33,1,BOTTOM,DUO_SUPPORT
1260359,1260254,100,5,7,OPK Professor,25,UNRANKED,4,14,2,8,0,2,0,0,0,0,0,0,0,4948,4275,0,3303,3114,2049,3009,2043,3028,3341,0,0,0,0,0,00:11:14,10654,4281,5690,0,0,0,0,0,3880,453,1622,0,0,15909,4946,7312,215,12,0,0,00:01:07,1,0,1374,212,0,0,0,5,5,25,0,BOTTOM,DUO_SUPPORT
1260393,1260292,100,1,657,RED Ayel,78,UNRANKED,4,12,9,18,0,2,0,0,1,0,0,0,1,16888,14925,0,3742,3068,3009,3025,3065,3052,3340,0,1,0,0,1,00:30:40,64360,4432,11270,15,3,12,0,0,212748,14902,20903,0,0,277108,19335,32602,7956,364,0,0,01:25:09,1,0,0,0,428,1,0,3,4,23,1,TOP,SOLO
1260394,1260292,100,2,657,RED Caos,421,UNRANKED,4,11,9,16,0,4,0,0,0,0,0,1,0,12832,12500,0,1409,3143,1033,2053,3009,3065,3364,0,0,0,0,0,00:14:40,36464,4847,12050,77,11,66,0,0,77275,3409,33501,0,0,129381,8257,46042,18385,68,0,0,00:06:15,1,0,15642,0,490,0,0,14,34,40,1,JUNGLE,NONE
